"V1","V2","V3"
"Short Term Amnesia","Strawberry Kush","0"
"Short Term Amnesia","Sugar Plum","0"
"Short Term Amnesia","Super Lemon Haze","0"
"Short Term Amnesia","Super Skunk","0"
"Short Term Amnesia","Sweet Pink Grapefruit","0"
"Short Term Amnesia","Sweet Skunk","0"
"Short Term Amnesia","Sweet Tooth","0"
"Short Term Amnesia","Tahoe Alien","0"
"Short Term Amnesia","Tahoe OG","0"
"Short Term Amnesia","Tangerine Dream","0"
"Short Term Amnesia","Tangerine Kush","0"
"Short Term Amnesia","Tangie","0"
"Short Term Amnesia","The Black","0"
"Short Term Amnesia","The Flav","0"
"Short Term Amnesia","Thin Mint Girl Scout Cookies","0"
"Short Term Amnesia","Tres Dawg","0"
"Short Term Amnesia","UK Cheese","0"
"Short Term Amnesia","Ultra Sonja","0"
"Short Term Amnesia","Vanilla Kush","0"
"Short Term Amnesia","Vortex","0"
"Short Term Amnesia","Warlock","0"
"Short Term Amnesia","West Coast Dawg","0"
"Short Term Amnesia","White Fire","0"
"Short Term Amnesia","White Moonshine","0"
"Short Term Amnesia","White Purple Urkel","0"
"Short Term Amnesia","White Rhino","0"
"Short Term Amnesia","White Russian","0"
"Short Term Amnesia","White Widow","0"
"Short Term Amnesia","William's Wonder","0"
"Short Term Amnesia","Willie Nelson","0"
"Short Term Amnesia","XJ-13","0"
"Short Term Amnesia","green queen","0"
"Short Term Amnesia","purple arrow","0"
"Short Term Amnesia","wally og","0"
"Short Term Amnesia","white nightmare","0"
"Silver Haze","#1","0"
"Silver Haze","A-K","0"
"Silver Haze","Ace of Spades","0"
"Silver Haze","Acid","0.03515625"
"Silver Haze","Afghan\/Skunk","0.125"
"Silver Haze","Afghani Hawaiian","0"
"Silver Haze","Afgoo","0.125"
"Silver Haze","Agent Orange","0.0634765625"
"Silver Haze","Alaskan Ice","0.25"
"Silver Haze","Alien Dawg","0"
"Silver Haze","Alien Kush","0.0625"
"Silver Haze","Alien OG","0.03125"
"Silver Haze","Animal Cookies","0"
"Silver Haze","Apollo 13","0.015625"
"Silver Haze","Banana Kush","0.1875"
"Silver Haze","Berkeley","0"
"Silver Haze","Berkeley Blues","0"
"Silver Haze","Berry White","0"
"Silver Haze","Bio Diesel Mass","0.04296875"
"Silver Haze","Bio-Diesel","0.05078125"
"Silver Haze","Blackberry","0"
"Silver Haze","Blackberry Kush","0"
"Silver Haze","Blood Wreck","0"
"Silver Haze","Blowfish","0"
"Silver Haze","Blue Cheese","0"
"Silver Haze","Blue City Diesel","0.0234375"
"Silver Haze","Blue Diesel","0.021484375"
"Silver Haze","Blue Dream","0"
"Silver Haze","Blue Magoo","0"
"Silver Haze","Blue Widow","0"
"Silver Haze","Blueberry Kush","0"
"Silver Haze","Blueberry Line","0"
"Silver Haze","Blueberry OG","0"
"Silver Haze","Bruce Banner","0.07421875"
"Silver Haze","Bubba Kush","0"
"Silver Haze","Bubba OG","0"
"Silver Haze","California Sour","0"
"Silver Haze","Candy Kush","0"
"Silver Haze","Candyland","0"
"Silver Haze","Cannadential","0"
"Silver Haze","Cannalope Haze","0"
"Silver Haze","Cannatonic","0.125"
"Silver Haze","Casey Jones","0"
"Silver Haze","Cataract Kush","0"
"Silver Haze","Charles Kush","0.09375"
"Silver Haze","Cheese Quake","0.0009765625"
"Silver Haze","Chem Valley Kush","0"
"Silver Haze","Chemdog Sour Diesel","0.046875"
"Silver Haze","Chemmy Jones","0"
"Silver Haze","Chernobyl","0.0009765625"
"Silver Haze","Cherry Pie","0"
"Silver Haze","Chocolope","0"
"Silver Haze","Cinderella 88","0.015625"
"Silver Haze","Cinderella 99","0.0078125"
"Silver Haze","Cinex","0.0087890625"
"Silver Haze","Colombian Gold","0"
"Silver Haze","Cookies and Cream","0.0078125"
"Silver Haze","Corleone Kush","0"
"Silver Haze","Cotton Candy","0"
"Silver Haze","Critical Kush","0.0625"
"Silver Haze","Critical Mass","0.125"
"Silver Haze","DNL","0.125"
"Silver Haze","Dairy Queen","0.001953125"
"Silver Haze","DeadHead OG","0"
"Silver Haze","Death Star","0.046875"
"Silver Haze","Diesel","0.0703125"
"Silver Haze","Diesel Ryder","0.0234375"
"Silver Haze","Double Dawg","0"
"Silver Haze","Dutch Hawaiian","0"
"Silver Haze","Dynamite","0"
"Silver Haze","Fire OG","0"
"Silver Haze","Flo","0"
"Silver Haze","Floral Line","0"
"Silver Haze","Fruity Pebbles","0.0390625"
"Silver Haze","G-13 Haze","0.25"
"Silver Haze","G-13 Haze NYC Diesel","0.1484375"
"Silver Haze","Ghost Train Haze #1","0"
"Silver Haze","Girl Scout Cookies","0"
"Silver Haze","Glass Slipper","0.005859375"
"Silver Haze","God's Gift","0"
"Silver Haze","Golden Goat","0"
"Silver Haze","Gorilla Glue #4","0"
"Silver Haze","Grape God","0"
"Silver Haze","Grape Stomper","0.0234375"
"Silver Haze","Great White Shark","0.0625"
"Silver Haze","Green Crack","0.125"
"Silver Haze","Green Ribbon","0.09375"
"Silver Haze","HTAF","0"
"Silver Haze","Hash Plant x Northern Lights","0.125"
"Silver Haze","Hawaiian Haze","0.25"
"Silver Haze","Headband","0.046875"
"Silver Haze","Hells Angel OG","0"
"Silver Haze","Holy Grail Kush","0"
"Silver Haze","Humboldt Snow","0.001953125"
"Silver Haze","J1","0.25"
"Silver Haze","Jack Flash","0.28125"
"Silver Haze","Jack Herer","0.25"
"Silver Haze","Jack the Ripper","0.001953125"
"Silver Haze","Jedi Kush","0.0234375"
"Silver Haze","Jesus OG","0.0009765625"
"Silver Haze","Jillybean","0.064453125"
"Silver Haze","Juicy Fruit","0"
"Silver Haze","KC 33","0"
"Silver Haze","Kandy Kush","0"
"Silver Haze","Kimbo Kush","0.0078125"
"Silver Haze","Kish","0"
"Silver Haze","Kong","0.015625"
"Silver Haze","Kushberry","0"
"Silver Haze","LA Confidential","0"
"Silver Haze","LSD","0.125"
"Silver Haze","Larry OG","0"
"Silver Haze","Las Vegas Purple Kush","0.125"
"Silver Haze","Lee Roy","0"
"Silver Haze","Lemon Alien Dawg","0"
"Silver Haze","Lemon Diesel","0"
"Silver Haze","Lemon Haze","0"
"Silver Haze","Lemon Kush","0"
"Silver Haze","Lemon Thai","0"
"Silver Haze","Liberty Haze","0.125"
"Silver Haze","Lost Coast OG","0"
"Silver Haze","Lowryder #2","0"
"Silver Haze","Mango","0"
"Silver Haze","Mango Kush","0"
"Silver Haze","Mass","0.0625"
"Silver Haze","Master Kush","0"
"Silver Haze","Mk-Ultra","0"
"Silver Haze","Mob Boss","0"
"Silver Haze","Moby Dick","0.25"
"Silver Haze","Moonshine Haze","0"
"Silver Haze","Motavation","0.03125"
"Silver Haze","Mr. Nice","0"
"Silver Haze","NYC Diesel","0.046875"
"Silver Haze","Nevil's Wreck","0"
"Silver Haze","Northern Lights x Haze","0.125"
"Silver Haze","Nuken","0"
"Silver Haze","OG Kush","0"
"Silver Haze","Obama Kush","0.125"
"Silver Haze","Ogre","0"
"Silver Haze","Orange Crush","0"
"Silver Haze","Orange Kush","0"
"Silver Haze","Orange Velvet","0.125"
"Silver Haze","Oriental Express","0"
"Silver Haze","Original Diesel","0.0625"
"Silver Haze","Original Sour Diesel","0.0703125"
"Silver Haze","P50","0.0625"
"Silver Haze","P75","0.03125"
"Silver Haze","Permafrost","0"
"Silver Haze","Phantom Cookies","0"
"Silver Haze","Pineapple 99","0.00390625"
"Silver Haze","Pineapple Chunk","0"
"Silver Haze","Pineapple Express","0"
"Silver Haze","Pineapple Kush","0"
"Silver Haze","Pink Kush","0"
"Silver Haze","Pitbull","0.0625"
"Silver Haze","Platinum Girl Scout Cookies","0"
"Silver Haze","Platinum Kush","0"
"Silver Haze","Platinum OG","0"
"Silver Haze","Plushberry","0.001953125"
"Silver Haze","Purple Afghani","0"
"Silver Haze","Purple Diesel","0.046875"
"Silver Haze","Purple Elephant","0"
"Silver Haze","Purple Kush","0"
"Silver Haze","Purple Thai","0"
"Silver Haze","Purple Trainwreck","0"
"Silver Haze","Qrazy Train","0.0009765625"
"Silver Haze","Querkle","0.001953125"
"Silver Haze","Rare Darkness","0"
"Silver Haze","ReCon","0"
"Silver Haze","Red Diesel","0.0234375"
"Silver Haze","Red Dragon","0"
"Silver Haze","Romulan","0"
"Silver Haze","Royal Kush","0.125"
"Silver Haze","S.A.G.E.","0"
"Silver Haze","Sage n Sour","0.046875"
"Silver Haze","Short Term Amnesia","0"
"Silver Haze","Silver Haze","1"
"Silver Haze","Skywalker","0"
"Silver Haze","Skywalker OG","0"
"Silver Haze","Snow White","0.00390625"
"Silver Haze","Snowcap","0.0009765625"
"Silver Haze","Sour Alien","0.06640625"
"Silver Haze","Sour Diesel","0.09375"
"Silver Haze","Sour Kush","0.046875"
"Silver Haze","Sour Maui","0.046875"
"Silver Haze","Sour OG","0.046875"
"Silver Haze","Sour Tsunami","0.08203125"
"Silver Haze","Sour Willie","0.046875"
"Silver Haze","Space Queen","0.00390625"
"Silver Haze","Stardawg","0"
"Silver Haze","Starfighter","0.015625"
"Silver Haze","Strawberry Cough","0.25"
"Silver Haze","Strawberry Diesel","0.1484375"
"Silver Haze","Strawberry Kush","0.125"
"Silver Haze","Sugar Plum","0.125"
"Silver Haze","Super Lemon Haze","0"
"Silver Haze","Super Skunk","0.125"
"Silver Haze","Sweet Pink Grapefruit","0"
"Silver Haze","Sweet Skunk","0.0625"
"Silver Haze","Sweet Tooth","0"
"Silver Haze","Tahoe Alien","0.03125"
"Silver Haze","Tahoe OG","0"
"Silver Haze","Tangerine Dream","0"
"Silver Haze","Tangerine Kush","0"
"Silver Haze","Tangie","0.0625"
"Silver Haze","The Black","0"
"Silver Haze","The Flav","0.001953125"
"Silver Haze","Thin Mint Girl Scout Cookies","0"
"Silver Haze","Tres Dawg","0"
"Silver Haze","UK Cheese","0.125"
"Silver Haze","Ultra Sonja","0.0625"
"Silver Haze","Vanilla Kush","0"
"Silver Haze","Vortex","0.009765625"
"Silver Haze","Warlock","0.0625"
"Silver Haze","West Coast Dawg","0"
"Silver Haze","White Fire","0"
"Silver Haze","White Moonshine","0"
"Silver Haze","White Purple Urkel","0"
"Silver Haze","White Rhino","0"
"Silver Haze","White Russian","0"
"Silver Haze","White Widow","0"
"Silver Haze","William's Wonder","0"
"Silver Haze","Willie Nelson","0"
"Silver Haze","XJ-13","0.125"
"Silver Haze","green queen","0.064453125"
"Silver Haze","purple arrow","0"
"Silver Haze","wally og","0"
"Silver Haze","white nightmare","0"
"Skywalker","#1","0"
"Skywalker","A-K","0"
"Skywalker","Ace of Spades","0"
"Skywalker","Acid","0"
"Skywalker","Afghan\/Skunk","0"
"Skywalker","Afghani Hawaiian","0"
"Skywalker","Afgoo","0"
"Skywalker","Agent Orange","0"
"Skywalker","Alaskan Ice","0"
"Skywalker","Alien Dawg","0"
"Skywalker","Alien Kush","0"
"Skywalker","Alien OG","0"
"Skywalker","Animal Cookies","0"
"Skywalker","Apollo 13","0"
"Skywalker","Banana Kush","0"
"Skywalker","Berkeley","0"
"Skywalker","Berkeley Blues","0.25"
"Skywalker","Berry White","0.25"
"Skywalker","Bio Diesel Mass","0"
"Skywalker","Bio-Diesel","0"
"Skywalker","Blackberry","0"
"Skywalker","Blackberry Kush","0"
"Skywalker","Blood Wreck","0"
"Skywalker","Blowfish","0"
"Skywalker","Blue Cheese","0.25"
"Skywalker","Blue City Diesel","0.25"
"Skywalker","Blue Diesel","0.25"
"Skywalker","Blue Dream","0.25"
"Skywalker","Blue Magoo","0.25"
"Skywalker","Blue Widow","0.25"
"Skywalker","Blueberry Kush","0.125"
"Skywalker","Blueberry Line","0"
"Skywalker","Blueberry OG","0.25"
"Skywalker","Bruce Banner","0"
"Skywalker","Bubba Kush","0"
"Skywalker","Bubba OG","0"
"Skywalker","California Sour","0"
"Skywalker","Candy Kush","0"
"Skywalker","Candyland","0"
"Skywalker","Cannadential","0"
"Skywalker","Cannalope Haze","0"
"Skywalker","Cannatonic","0"
"Skywalker","Casey Jones","0"
"Skywalker","Cataract Kush","0"
"Skywalker","Charles Kush","0"
"Skywalker","Cheese Quake","0"
"Skywalker","Chem Valley Kush","0"
"Skywalker","Chemdog Sour Diesel","0"
"Skywalker","Chemmy Jones","0"
"Skywalker","Chernobyl","0"
"Skywalker","Cherry Pie","0"
"Skywalker","Chocolope","0"
"Skywalker","Cinderella 88","0"
"Skywalker","Cinderella 99","0"
"Skywalker","Cinex","0"
"Skywalker","Colombian Gold","0"
"Skywalker","Cookies and Cream","0"
"Skywalker","Corleone Kush","0"
"Skywalker","Cotton Candy","0"
"Skywalker","Critical Kush","0"
"Skywalker","Critical Mass","0"
"Skywalker","DNL","0"
"Skywalker","Dairy Queen","0"
"Skywalker","DeadHead OG","0"
"Skywalker","Death Star","0"
"Skywalker","Diesel","0"
"Skywalker","Diesel Ryder","0"
"Skywalker","Double Dawg","0"
"Skywalker","Dutch Hawaiian","0"
"Skywalker","Dynamite","0"
"Skywalker","Fire OG","0"
"Skywalker","Flo","0"
"Skywalker","Floral Line","0"
"Skywalker","Fruity Pebbles","0"
"Skywalker","G-13 Haze","0"
"Skywalker","G-13 Haze NYC Diesel","0"
"Skywalker","Ghost Train Haze #1","0"
"Skywalker","Girl Scout Cookies","0"
"Skywalker","Glass Slipper","0"
"Skywalker","God's Gift","0"
"Skywalker","Golden Goat","0"
"Skywalker","Gorilla Glue #4","0"
"Skywalker","Grape God","0"
"Skywalker","Grape Stomper","0"
"Skywalker","Great White Shark","0"
"Skywalker","Green Crack","0"
"Skywalker","Green Ribbon","0"
"Skywalker","HTAF","0"
"Skywalker","Hash Plant x Northern Lights","0"
"Skywalker","Hawaiian Haze","0"
"Skywalker","Headband","0"
"Skywalker","Hells Angel OG","0"
"Skywalker","Holy Grail Kush","0"
"Skywalker","Humboldt Snow","0"
"Skywalker","J1","0"
"Skywalker","Jack Flash","0"
"Skywalker","Jack Herer","0"
"Skywalker","Jack the Ripper","0"
"Skywalker","Jedi Kush","0"
"Skywalker","Jesus OG","0"
"Skywalker","Jillybean","0"
"Skywalker","Juicy Fruit","0"
"Skywalker","KC 33","0"
"Skywalker","Kandy Kush","0"
"Skywalker","Kimbo Kush","0"
"Skywalker","Kish","0"
"Skywalker","Kong","0"
"Skywalker","Kushberry","0.25"
"Skywalker","LA Confidential","0"
"Skywalker","LSD","0.25"
"Skywalker","Larry OG","0"
"Skywalker","Las Vegas Purple Kush","0"
"Skywalker","Lee Roy","0"
"Skywalker","Lemon Alien Dawg","0"
"Skywalker","Lemon Diesel","0"
"Skywalker","Lemon Haze","0"
"Skywalker","Lemon Kush","0"
"Skywalker","Lemon Thai","0"
"Skywalker","Liberty Haze","0"
"Skywalker","Lost Coast OG","0"
"Skywalker","Lowryder #2","0"
"Skywalker","Mango","0"
"Skywalker","Mango Kush","0"
"Skywalker","Mass","0"
"Skywalker","Master Kush","0"
"Skywalker","Mk-Ultra","0"
"Skywalker","Mob Boss","0"
"Skywalker","Moby Dick","0"
"Skywalker","Moonshine Haze","0"
"Skywalker","Motavation","0"
"Skywalker","Mr. Nice","0"
"Skywalker","NYC Diesel","0"
"Skywalker","Nevil's Wreck","0"
"Skywalker","Northern Lights x Haze","0"
"Skywalker","Nuken","0"
"Skywalker","OG Kush","0"
"Skywalker","Obama Kush","0"
"Skywalker","Ogre","0"
"Skywalker","Orange Crush","0.25"
"Skywalker","Orange Kush","0"
"Skywalker","Orange Velvet","0"
"Skywalker","Oriental Express","0"
"Skywalker","Original Diesel","0"
"Skywalker","Original Sour Diesel","0"
"Skywalker","P50","0"
"Skywalker","P75","0"
"Skywalker","Permafrost","0"
"Skywalker","Phantom Cookies","0"
"Skywalker","Pineapple 99","0"
"Skywalker","Pineapple Chunk","0"
"Skywalker","Pineapple Express","0"
"Skywalker","Pineapple Kush","0"
"Skywalker","Pink Kush","0"
"Skywalker","Pitbull","0.0625"
"Skywalker","Platinum Girl Scout Cookies","0"
"Skywalker","Platinum Kush","0"
"Skywalker","Platinum OG","0"
"Skywalker","Plushberry","0"
"Skywalker","Purple Afghani","0"
"Skywalker","Purple Diesel","0"
"Skywalker","Purple Elephant","0"
"Skywalker","Purple Kush","0"
"Skywalker","Purple Thai","0"
"Skywalker","Purple Trainwreck","0"
"Skywalker","Qrazy Train","0"
"Skywalker","Querkle","0"
"Skywalker","Rare Darkness","0"
"Skywalker","ReCon","0"
"Skywalker","Red Diesel","0"
"Skywalker","Red Dragon","0"
"Skywalker","Romulan","0"
"Skywalker","Royal Kush","0"
"Skywalker","S.A.G.E.","0"
"Skywalker","Sage n Sour","0"
"Skywalker","Short Term Amnesia","0"
"Skywalker","Silver Haze","0"
"Skywalker","Skywalker","1"
"Skywalker","Skywalker OG","0.5"
"Skywalker","Snow White","0"
"Skywalker","Snowcap","0"
"Skywalker","Sour Alien","0"
"Skywalker","Sour Diesel","0"
"Skywalker","Sour Kush","0"
"Skywalker","Sour Maui","0"
"Skywalker","Sour OG","0"
"Skywalker","Sour Tsunami","0"
"Skywalker","Sour Willie","0"
"Skywalker","Space Queen","0"
"Skywalker","Stardawg","0"
"Skywalker","Starfighter","0"
"Skywalker","Strawberry Cough","0"
"Skywalker","Strawberry Diesel","0"
"Skywalker","Strawberry Kush","0"
"Skywalker","Sugar Plum","0.125"
"Skywalker","Super Lemon Haze","0"
"Skywalker","Super Skunk","0"
"Skywalker","Sweet Pink Grapefruit","0"
"Skywalker","Sweet Skunk","0"
"Skywalker","Sweet Tooth","0.25"
"Skywalker","Tahoe Alien","0"
"Skywalker","Tahoe OG","0"
"Skywalker","Tangerine Dream","0"
"Skywalker","Tangerine Kush","0"
"Skywalker","Tangie","0"
"Skywalker","The Black","0"
"Skywalker","The Flav","0"
"Skywalker","Thin Mint Girl Scout Cookies","0"
"Skywalker","Tres Dawg","0"
"Skywalker","UK Cheese","0"
"Skywalker","Ultra Sonja","0"
"Skywalker","Vanilla Kush","0"
"Skywalker","Vortex","0"
"Skywalker","Warlock","0"
"Skywalker","West Coast Dawg","0"
"Skywalker","White Fire","0"
"Skywalker","White Moonshine","0"
"Skywalker","White Purple Urkel","0"
"Skywalker","White Rhino","0"
"Skywalker","White Russian","0"
"Skywalker","White Widow","0"
"Skywalker","William's Wonder","0"
"Skywalker","Willie Nelson","0"
"Skywalker","XJ-13","0"
"Skywalker","green queen","0"
"Skywalker","purple arrow","0"
"Skywalker","wally og","0"
"Skywalker","white nightmare","0.125"
"Skywalker OG","#1","0"
"Skywalker OG","A-K","0"
"Skywalker OG","Ace of Spades","0"
"Skywalker OG","Acid","0.0234375"
"Skywalker OG","Afghan\/Skunk","0"
"Skywalker OG","Afghani Hawaiian","0"
"Skywalker OG","Afgoo","0"
"Skywalker OG","Agent Orange","0"
"Skywalker OG","Alaskan Ice","0"
"Skywalker OG","Alien Dawg","0.125"
"Skywalker OG","Alien Kush","0"
"Skywalker OG","Alien OG","0.125"
"Skywalker OG","Animal Cookies","0.25"
"Skywalker OG","Apollo 13","0"
"Skywalker OG","Banana Kush","0"
"Skywalker OG","Berkeley","0"
"Skywalker OG","Berkeley Blues","0.125"
"Skywalker OG","Berry White","0.125"
"Skywalker OG","Bio Diesel Mass","0.0078125"
"Skywalker OG","Bio-Diesel","0.0546875"
"Skywalker OG","Blackberry","0"
"Skywalker OG","Blackberry Kush","0.140625"
"Skywalker OG","Blood Wreck","0"
"Skywalker OG","Blowfish","0"
"Skywalker OG","Blue Cheese","0.125"
"Skywalker OG","Blue City Diesel","0.140625"
"Skywalker OG","Blue Diesel","0.12890625"
"Skywalker OG","Blue Dream","0.125"
"Skywalker OG","Blue Magoo","0.125"
"Skywalker OG","Blue Widow","0.125"
"Skywalker OG","Blueberry Kush","0.0625"
"Skywalker OG","Blueberry Line","0"
"Skywalker OG","Blueberry OG","0.375"
"Skywalker OG","Bruce Banner","0.2578125"
"Skywalker OG","Bubba Kush","0.28125"
"Skywalker OG","Bubba OG","0.140625"
"Skywalker OG","California Sour","0"
"Skywalker OG","Candy Kush","0.25"
"Skywalker OG","Candyland","0.125"
"Skywalker OG","Cannadential","0"
"Skywalker OG","Cannalope Haze","0"
"Skywalker OG","Cannatonic","0"
"Skywalker OG","Casey Jones","0"
"Skywalker OG","Cataract Kush","0.25"
"Skywalker OG","Charles Kush","0"
"Skywalker OG","Cheese Quake","0"
"Skywalker OG","Chem Valley Kush","0.125"
"Skywalker OG","Chemdog Sour Diesel","0.15625"
"Skywalker OG","Chemmy Jones","0.125"
"Skywalker OG","Chernobyl","0"
"Skywalker OG","Cherry Pie","0"
"Skywalker OG","Chocolope","0"
"Skywalker OG","Cinderella 88","0"
"Skywalker OG","Cinderella 99","0"
"Skywalker OG","Cinex","0"
"Skywalker OG","Colombian Gold","0"
"Skywalker OG","Cookies and Cream","0.109375"
"Skywalker OG","Corleone Kush","0.140625"
"Skywalker OG","Cotton Candy","0"
"Skywalker OG","Critical Kush","0.25"
"Skywalker OG","Critical Mass","0"
"Skywalker OG","DNL","0"
"Skywalker OG","Dairy Queen","0"
"Skywalker OG","DeadHead OG","0"
"Skywalker OG","Death Star","0.03125"
"Skywalker OG","Diesel","0.046875"
"Skywalker OG","Diesel Ryder","0.015625"
"Skywalker OG","Double Dawg","0.1875"
"Skywalker OG","Dutch Hawaiian","0"
"Skywalker OG","Dynamite","0"
"Skywalker OG","Fire OG","0.25"
"Skywalker OG","Flo","0"
"Skywalker OG","Floral Line","0"
"Skywalker OG","Fruity Pebbles","0.0625"
"Skywalker OG","G-13 Haze","0"
"Skywalker OG","G-13 Haze NYC Diesel","0.015625"
"Skywalker OG","Ghost Train Haze #1","0"
"Skywalker OG","Girl Scout Cookies","0.25"
"Skywalker OG","Glass Slipper","0"
"Skywalker OG","God's Gift","0.25"
"Skywalker OG","Golden Goat","0"
"Skywalker OG","Gorilla Glue #4","0.125"
"Skywalker OG","Grape God","0"
"Skywalker OG","Grape Stomper","0.078125"
"Skywalker OG","Great White Shark","0"
"Skywalker OG","Green Crack","0"
"Skywalker OG","Green Ribbon","0"
"Skywalker OG","HTAF","0"
"Skywalker OG","Hash Plant x Northern Lights","0"
"Skywalker OG","Hawaiian Haze","0"
"Skywalker OG","Headband","0.28125"
"Skywalker OG","Hells Angel OG","0.25"
"Skywalker OG","Holy Grail Kush","0.25"
"Skywalker OG","Humboldt Snow","0"
"Skywalker OG","J1","0"
"Skywalker OG","Jack Flash","0"
"Skywalker OG","Jack Herer","0"
"Skywalker OG","Jack the Ripper","0"
"Skywalker OG","Jedi Kush","0.015625"
"Skywalker OG","Jesus OG","0.125"
"Skywalker OG","Jillybean","0"
"Skywalker OG","Juicy Fruit","0"
"Skywalker OG","KC 33","0"
"Skywalker OG","Kandy Kush","0.25"
"Skywalker OG","Kimbo Kush","0.1171875"
"Skywalker OG","Kish","0"
"Skywalker OG","Kong","0"
"Skywalker OG","Kushberry","0.375"
"Skywalker OG","LA Confidential","0"
"Skywalker OG","LSD","0.125"
"Skywalker OG","Larry OG","0.25"
"Skywalker OG","Las Vegas Purple Kush","0"
"Skywalker OG","Lee Roy","0"
"Skywalker OG","Lemon Alien Dawg","0.0625"
"Skywalker OG","Lemon Diesel","0.0625"
"Skywalker OG","Lemon Haze","0"
"Skywalker OG","Lemon Kush","0"
"Skywalker OG","Lemon Thai","0.125"
"Skywalker OG","Liberty Haze","0.125"
"Skywalker OG","Lost Coast OG","0.125"
"Skywalker OG","Lowryder #2","0"
"Skywalker OG","Mango","0"
"Skywalker OG","Mango Kush","0"
"Skywalker OG","Mass","0"
"Skywalker OG","Master Kush","0"
"Skywalker OG","Mk-Ultra","0.25"
"Skywalker OG","Mob Boss","0.125"
"Skywalker OG","Moby Dick","0"
"Skywalker OG","Moonshine Haze","0"
"Skywalker OG","Motavation","0"
"Skywalker OG","Mr. Nice","0"
"Skywalker OG","NYC Diesel","0.03125"
"Skywalker OG","Nevil's Wreck","0"
"Skywalker OG","Northern Lights x Haze","0"
"Skywalker OG","Nuken","0"
"Skywalker OG","OG Kush","0.5"
"Skywalker OG","Obama Kush","0.25"
"Skywalker OG","Ogre","0"
"Skywalker OG","Orange Crush","0.125"
"Skywalker OG","Orange Kush","0.25"
"Skywalker OG","Orange Velvet","0"
"Skywalker OG","Oriental Express","0"
"Skywalker OG","Original Diesel","0.125"
"Skywalker OG","Original Sour Diesel","0.046875"
"Skywalker OG","P50","0"
"Skywalker OG","P75","0"
"Skywalker OG","Permafrost","0"
"Skywalker OG","Phantom Cookies","0"
"Skywalker OG","Pineapple 99","0"
"Skywalker OG","Pineapple Chunk","0"
"Skywalker OG","Pineapple Express","0"
"Skywalker OG","Pineapple Kush","0"
"Skywalker OG","Pink Kush","0"
"Skywalker OG","Pitbull","0.03125"
"Skywalker OG","Platinum Girl Scout Cookies","0.25"
"Skywalker OG","Platinum Kush","0"
"Skywalker OG","Platinum OG","0.25"
"Skywalker OG","Plushberry","0"
"Skywalker OG","Purple Afghani","0"
"Skywalker OG","Purple Diesel","0.03125"
"Skywalker OG","Purple Elephant","0"
"Skywalker OG","Purple Kush","0"
"Skywalker OG","Purple Thai","0"
"Skywalker OG","Purple Trainwreck","0"
